914521	396636
0	0
914522	63709.3
914559	165640
0	0
914564	43632.4
0	0
914563	25449.3
0	0
914562	41822.9
0	0
914561	94909.9
0	0
914560	59023.6
0	0
914566	256252
0	0
914565	416705
0	0
914567	7177
0	0
0	0
914523	62564.5
0	0
914211	175586
0	0
914695	155095
0	0
914970	34242.2
0	0
914967	88196.4
0	0
914965	47163.4
0	0
914966	105806
914973	96751.9
914974	50142.1
0	0
0	0
914972	6993.91
0	0
914991	17282.2
914992	47698
0	0
914979	15260.9
0	0
914976	51964.6
0	0
914988	10131.5
0	0
914978	4889.73
0	0
0	0
915027	5040.96
0	0
914990	4537.81
0	0
914989	6213.17
0	0
0	0
915139	5721.49
0	0
915138	309874
0	0
915289	193943
0	0
915306	158340
0	0
915310	77439
0	0
915309	11149
0	0
915308	24058.4
0	0
915307	120790
0	0
915416	74914
915417	73425.4
0	0
915415	102013
0	0
0	0
915414	30107.9
0	0
915413	162600
0	0
915395	225017
0	0
915305	11972.3
0	0
915304	212064
0	0
915404	1221.58
0	0
915407	888.59
915633	3393.64
0	0
915283	451.08
0	0
915578	5040.96
915437	48867.1
915409	2337.44
0	0
915405	3472.59
0	0
915439	80362
0	0
0	0
0	0
0	0
915387	1033.34
0	0
915280	373.63
0	0
915281	246.02
0	0
915282	320.89
915438	244598
0	0
915440	18903.6
0	0
915575	112566
0	0
915577	25066.7
0	0
915576	44853.1
0	0
915579	55818.5
0	0
0	0
915560	53361.6
915781	8491.26
0	0
915782	3303.68
0	0
0	0
915880	99669.2
915881	4139.09
915882	28985.5
915727	21402
0	0
0	0
0	0
0	0
916034	253611
0	0
916168	197737
0	0
916169	42679.9
0	0
0	0
0	0
916170	17643.4
0	0
916343	512742
0	0
916344	203424
0	0
916471	60788.9
0	0
916396	6305.92
0	0
916470	3194.94
0	0
916469	1505.54
0	0
916808	208421
0	0
916810	12602.4
0	0
916645	114724
0	0
917027	2959.44
917001	427197
917343	42191.9
917342	223619
917348	6098.24
917276	15674.1
0	0
917344	12602.4
917346	12664.3
917347	14352.9
917345	4686.96
917486	76005.9
917490	7393.92
917522	7680
917493	411724
917862	339236
917863	555232
0	0
917834	289044
917843	44772.3
917845	33710.1
917839	130875
0	0
918015	52346
918017	23640.1
918021	22634.8
918000	347360
918010	9373.92
918007	107051
918195	36123.9
918194	168129
918369	84147.2
918368	364299
918427	294029
918584	218867
918776	259675
918777	3905.8
918830	133364
918775	123199
919037	120179
918993	8202.18
918994	17730.1
918995	32927.3
918996	13508.6
918997	21027.6
918992	48761.2
919173	23404.1
919376	76010.8
919375	32363.2
919371	32697.8
919373	61006.4
919374	42475.8
919372	37537.6
919369	146637
919370	43676.2
919586	15290.9
919584	1641.11
919559	166701
919560	46065.4
919561	131994
919545	794536
919583	161171
919585	115172
919692	30394.4
919693	54034.6
919690	295973
919691	96727
919859	153322
919860	35481.4
920100	99128.3
920099	305187
920271	13968.2
920266	212118
920270	93152.3
920242	205455
920252	1689.6
920254	563.2
920253	5068.8
920244	17753.6
920245	19700.7
920243	107067
920325	2740.84
920323	139603
920313	39795.3
920319	15856.4
920315	40198.7
920321	4034.18
920320	14900.7
920316	20820.7
920317	565.27
920318	3777.51
920312	26054.3
920314	2090.16
920324	58932.2
920269	8442.9
920268	8442.9
920494	35581
920488	215618
190008	7540
0	0
920601	246279
920603	13727.9
920602	31140.6
920495	9600
920792	43903.1
920795	21951.5
920726	31236.6
920724	143457
920727	52652.9
920791	310513
920796	18036.7
920794	25233.1
920734	13440
920754	186921
920924	46556.9
920921	179304
920922	40944.8
920923	54034.6
921166	13991.2
921169	17126.4
921167	249622
920738	80574.6
920718	352455
920736	19057.7
920740	10937
921165	130371
921172	305552
921155	239800
921156	26414.8
921161	54794.3
921162	10439.3
921164	23110.3
921337	233191
921448	1378.48
0	0
921445	131809
921750	16885.8
0	0
921751	228887
921753	24320
921743	129493
921744	41118.8
921745	2109.13
921747	15045.5
921752	258739
921748	55109.9
921749	79051
0	0
0	0
0	0
0	0
0	0
0	0
921902	147230
921852	124063
921901	39974.4
0	0
922042	58561.9
922043	7968
922040	330497
922035	52346
922041	371920
0	0
0	0
922038	12697.5
922027	176718
922036	69391.1
922032	14850.9
922034	19252.9
922029	92347
922030	318.88
922031	2551.07
922033	5320.9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
922144	22514.4
921139	27321.8
922142	909496
0	0
922293	9444.72
0	0
922594	1913.37
922592	10358
922591	5770.79
922590	5468.12
922588	19115.4
922596	128460
922587	167569
0	0
0	0
0	0
0	0
0	0
922595	32110.2
922610	13371.4
0	0
0	0
0	0
0	0
922704	3403.12
0	0
922861	2685.75
922862	2385.96
922863	10936.2
922607	415135
922609	91241
0	0
0	0
0	0
923092	481952
923094	68685.1
923105	66699.9
923093	412920
923121	2880
0	0
0	0
0	0
0	0
923279	70629
923294	1964.7
923280	51907.1
923281	394577
0	0
0	0
0	0
0	0
923423	4386.06
923283	261827
923284	92872.4
0	0
0	0
0	0
923422	8202.18
0	0
923575	339932
0	0
923712	2343.48
0	0
923856	15197.2
923739	2121.88
923855	95075.8
0	0
0	0
0	0
923995	1.0974e+006
923958	7147.61
0	0
0	0
924162	54034.6
924160	9307.72
924161	16885.8
0	0
924159	2734.18
0	0
0	0
0	0
924223	45640
924225	5501.16
924215	444248
924214	23204.9
924218	6275.2
924212	261511
924205	1.11473e+006
924222	126985
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
924362	106356
0	0
924396	50366.8
924361	301543
0	0
0	0
0	0
0	0
924505	36167.5
924504	159485
924506	2711.29
924503	13508.6
0	0
0	0
0	0
0	0
924678	97144.3
924679	735703
0	0
924682	28672
924680	33203.2
924677	22094.8
0	0
0	0
0	0
0	0
924800	11159.8
0	0
924801	37434.3
0	0
924978	15959.7
924993	13999.5
924992	5927.14
924986	120325
0	0
924987	78711.4
924994	16720.7
0	0
0	0
0	0
0	0
924977	450882
924981	143228
0	0
0	0
0	0
925283	6308.28
925284	75986.1
925282	7428.69
0	0
0	0
0	0
925463	59100.3
925464	92100.9
925465	210276
925466	13037.1
925481	52417.7
925479	71636.9
925480	487334
925462	42826.5
925461	14883.9
925459	140315
925458	357047
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
925476	807505
0	0
